HYBAS_ID,DATE,Q
204582,2001,248.34
212592,2001,595.02
205346,2002,294.34
203480,2002,19.1
208603,2002,92.07
201448,2002,1480.27
208110,2002,907.81
208216,2002,1148.68
213790,2002,1192.66
204761,2002,422.53
205368,2002,79.94
204230,2002,399.95
214295,2002,203.64
214193,2002,774.98
208084,2002,334.66
208621,2002,159.58
207841,2002,1438.61
208552,2002,491.7
204582,2002,336.91
212592,2002,716.42
205346,2003,585.79
203480,2003,8.24
208603,2003,65.75
201448,2003,1129.6
208110,2003,680.53
208216,2003,1016.56
213790,2003,1702.45
204761,2003,962.51
205368,2003,589.47
204230,2003,1722.93
214295,2003,798.27
214193,2003,849.78
208084,2003,412.25
208621,2003,523.62
207841,2003,706.62
208552,2003,551.42
204582,2003,108.95
212592,2003,247.46
205346,2004,245.06
203480,2004,25.39
208603,2004,27.47
201448,2004,661.66
208110,2004,466.1
208216,2004,673.78
213790,2004,811.79
204761,2004,928.82
205368,2004,334.39
204230,2004,900.29
214295,2004,380.73
214193,2004,505.17
208084,2004,120.1
208621,2004,598.9
207841,2004,867.48
208552,2004,563.58
204582,2004,111.69
212592,2004,388.95
205346,2005,217.27
203480,2005,2.72
208603,2005,23.83
201448,2005,642.39
208110,2005,247.87
208216,2005,126.85
213790,2005,32.3
204761,2005,618.52
205368,2005,352.67
204230,2005,794.44
214295,2005,251.06
214193,2005,147.34
208084,2005,80.17
208621,2005,268.82
207841,2005,349.6
208552,2005,311.11
204582,2005,22.73
212592,2005,62.63
205346,2006,218.88
203480,2006,27.78
208603,2006,86.54
201448,2006,1136.34
208110,2006,764.17
208216,2006,1424.56
213790,2006,1556.4
204761,2006,387.85
205368,2006,236.16
204230,2006,328.3
214295,2006,127.84
214193,2006,308.4
208084,2006,32.97
208621,2006,268.67
207841,2006,1085.25
208552,2006,462.12
204582,2006,99.8
212592,2006,640.22
205346,2007,379.39
203480,2007,10.91
208603,2007,45.89
201448,2007,975.8
208110,2007,335.93
208216,2007,349.41
213790,2007,659.95
204761,2007,421.9
205368,2007,241.85
204230,2007,350.51
214295,2007,215.65
214193,2007,404.2
208084,2007,262.18
208621,2007,427.73
207841,2007,1326.61
208552,2007,1152.56
204582,2007,187.44
212592,2007,484.89
205346,2008,1798.7
203480,2008,27.96
208603,2008,32.87
201448,2008,1259.84
208110,2008,921.2
208216,2008,1470.98
213790,2008,1500.73
204761,2008,525.12
205368,2008,502.65
204230,2008,510.39
214295,2008,207.46
214193,2008,338.05
208084,2008,214.69
208621,2008,1197.3
207841,2008,2032.73
208552,2008,1527.09
204582,2008,177.68
212592,2008,1032.5
205346,2009,193.19
203480,2009,4.88
208603,2009,34.62
201448,2009,907.06
208110,2009,478.96
208216,2009,603.58
213790,2009,562.3
204761,2009,1010.6
205368,2009,442.3
204230,2009,821.21
214295,2009,433.91
214193,2009,857.14
208084,2009,224.04
208621,2009,270.93
207841,2009,1580.15
208552,2009,552.7
204582,2009,477.26
212592,2009,673.98
205346,2010,483.95
203480,2010,22.38
208603,2010,58.81
201448,2010,1254.54
208110,2010,372.84
208216,2010,230.27
213790,2010,45.31
204761,2010,729.35
205368,2010,561.57
204230,2010,1137.33
214295,2010,331.74
214193,2010,452.89
208084,2010,123.2
208621,2010,672.32
207841,2010,1675.52
208552,2010,1238.05
204582,2010,211.99
212592,2010,680.29
205346,2011,310.19
203480,2011,21.62
208603,2011,81.61
201448,2011,1263.75
208110,2011,778.2
208216,2011,1060.73
213790,2011,1190.66
204761,2011,985.58
205368,2011,219.27
204230,2011,1153.66
214295,2011,718.95
214193,2011,1147.32
208084,2011,271.87
208621,2011,290.54
207841,2011,1909.03
208552,2011,801.89
204582,2011,333.45
212592,2011,928.97
205346,2012,792.2
