DATE,X200004,X200012,X215451,X214517,X200019,X200023,X200031,X200034,X211592,X205784,X200035,X200040,X200056,X200058
1999-07-06,0,46.075,0,0,0,45.043,3.67,0.007,0,0,0,1.401,19.082,21.325
1999-07-07,0,37.527,0,0,0,54.299,12.134,14.646,25.908,31.231,40.982,13.821,26.765,29.105
1999-07-08,0,31.522,0,0,0,26.967,0,0,23.302,19.832,28.793,12.684,14.01,4.951
1999-07-09,0,29.211,0,0,0,28.872,4.189,14.154,12.404,15.672,23.455,1.515,22.28,25.451
1999-07-10,0,62.754,0,0,0,57.12,0,0,12.31,15.886,22.45,2.765,13.91,14.329
1999-07-11,0,63.259,0,0,0,70.152,12.757,18.034,14.162,18.872,13.465,2.112,39.485,40.337
1999-07-12,0,40.929,0.187,1.429,1.498,51.154,24.458,26.218,16,20.201,26.769,0,41.698,50.25
1999-07-13,0,52.636,1.024,1.395,0.903,45.958,0,0,16.388,20.823,28.466,5.345,0,0
1999-07-14,0,59.721,0.519,0.375,0.593,75.299,12.244,12.776,11.73,8.82,20.4,0,25.808,31.704
1999-07-15,0,6.875,0,0.513,0.193,11.722,21.388,25.893,0,0,0,0,20.603,23.16
1999-07-16,0,13.48,0,0,0,0,3.337,0.007,15.683,19.042,31.534,3.173,0,0
1999-07-17,0,13.809,0,0,0,13.004,0,0,15.851,14.62,26.216,4.223,0,0
1999-07-18,0,148.73,1.064,0.647,0.371,117.729,0.755,7.64,0,0,0,0.031,17.379,18.761
1999-07-19,0,22.122,0,1.552,0.504,24.913,12.087,8.929,14.243,4.788,0,0,10.962,18.73
1999-07-20,0,19.193,0.017,0.4,0.073,19.514,9.335,14.953,8.797,0.981,0,2.527,24.378,27.044
1999-07-21,0,60.168,1.288,1.811,0.643,60.987,38.042,61.849,0,0,0,0,152.282,193.67
1999-07-22,0,0,0.274,2.536,2.132,0,36.943,32.305,1.746,0,0,2.569,30.976,32.182
1999-07-23,0,0,0,0,0,0,12.939,3.443,20.419,22.249,23.433,0,3.375,4.618
1999-07-24,0,0.044,0,0,0,0,17.837,18.259,22.269,32.851,55.474,2.051,16.318,14.959
1999-07-25,0,13.341,0.003,0.025,0.125,29.067,16.207,19.251,5.58,9.502,8.051,0.446,30.947,32.108
1999-07-26,0,0,0.172,0.274,0.476,0,102.551,182.885,0,0,0,0,146.878,172.355
1999-07-27,0,7.02,0.946,1.514,2.918,0,156.062,93.529,0,0,0,0,36.206,38.874
1999-07-28,0,31.727,0,0,0,31.466,14.908,20.243,9.268,5.635,1.61,0,30.074,40.42
1999-07-29,0,71.193,0,0,0,62.767,9.66,17.034,0,0.347,5.057,3.261,43.588,55.575
1999-07-30,0,61.107,0,0.287,0.371,75.394,11.78,13.026,16.953,11.546,2.18,4.491,11.398,18.016
1999-07-31,0,17.744,2.827,0.822,0.961,23.63,8.633,10.895,0.137,4.082,15.977,4.118,11.692,17.153
1999-08-01,0,3.312,0.005,0.363,0,3.925,61.978,53.798,0,0,0,0,23.068,22.476
1999-08-02,0,0.287,0.03,0,0,2.609,1.173,11.875,0,0,0,0,0,0
1999-08-03,0,1.505,0,0,0,0,25.815,24.749,2.081,0.463,3.324,0,31.367,31.818
1999-08-04,0,0,1.028,0.173,0.019,0,20.111,25.546,0,0,0,0,19.407,14.754
1999-08-05,0,0.002,1.187,0.336,1.041,0,65.995,74.031,0,0,0,0,120.551,172.368
1999-08-06,0,0,0,0.09,0,0,6.138,17.259,0,0,0,0,27.464,35.251
1999-08-07,0,0,0.016,3.402,0.441,0,7.997,17.978,0,0,0,0,22.349,24.38
1999-08-08,0,3.518,3.839,4.733,2.865,6.109,11.37,13.102,0,0,0,0,24.438,28.071
1999-08-09,0,3.581,0,0,0,4.123,32.184,43.103,0,0,0,0,24.077,29.271
1999-08-10,0,0,0.279,2.925,1.486,0,109.881,117.498,13.277,19.251,15.817,0,12.451,19.837
1999-08-11,0,2.866,1.486,2.224,2.679,3.003,19.723,22.194,6.649,5.469,4.901,4.531,18.879,19.156
1999-08-12,0,10.771,0,0,1.015,12.616,56.828,73.089,10.813,11.848,11.895,0.011,39.198,35.097
1999-08-13,0,17.289,0,0,0,20.031,18.834,3.812,10.046,11.484,10.529,0.002,19.067,19.236
1999-08-14,0,3.58,3.155,0.104,0.419,5.239,26.353,24.166,0,0,0,0,22.983,20.727
1999-08-15,0,1.88,0.651,0,0,2.443,40.492,55.321,0,0,0,0,268.469,316.728
1999-08-16,0,0.011,1.917,3.213,6.852,0,53.894,83.467,0,0,0,1.144,0,0
1999-08-17,0,14.772,1.111,0,0.252,13.19,42.891,34.539,0,0,0,8.11,44.254,40.838
1999-08-18,0,47.774,1.814,0.036,0.21,39.779,61.57,51.211,13.374,15.923,18.702,2.33,65.93,67.358
1999-08-19,0,7.491,0.582,0.374,0.286,6.242,0,0,4.771,6.426,9.582,14.566,4.836,0
1999-08-20,0,3.398,11.622,13.94,8.516,2.471,6.415,3.661,13.823,12.497,10.618,12.544,10.498,5.62
1999-08-21,0,45.779,0.298,1.063,0.218,42.459,34.884,38.866,10.68,12.62,9.998,4.445,34.107,31.265
1999-08-22,0,48.481,0.849,5.939,3.281,64.149,28.454,35.757,7.6,9.8,12.12,7.886,33.709,27.552
1999-08-23,0,13.765,23.783,66.169,53.073,17.245,12.874,0.493,12.132,12.198,7.188,0,39.415,42.527
1999-08-24,0,5.274,111.877,25.234,38.022,7.294,0,0,0.808,0.034,0.006,3.688,9.681,15.334
1999-08-25,0,0,1.914,0.061,0.494,0,0,0,10.504,14.179,18.817,4.764,0,0
1999-08-26,0,10.563,0.682,12.583,9.204,12.478,29.909,30.577,52.464,33.722,29.6,30.057,23.545,24.868
1999-08-27,0,16.724,0,0,0,14.865,23.295,17.398,10.92,11.025,12.823,7.012,27.152,28.17
1999-08-28,0,30.02,0,0,0,41.097,30.238,34.941,0,0,0,1.717,22.69,22.862
1999-08-29,0,15.721,0,0,0,24.961,0,0,9.469,8.441,7.973,0,20.392,20.05
1999-08-30,0,7.575,0,0.066,0.001,7.957,13.491,21.52,6.411,8.266,10.107,0.004,0,0
1999-08-31,0,73.048,1.072,1.975,2.961,74.358,4.995,0.01,6.058,3.439,0.448,1.809,2.805,3.838
1999-09-01,0,45.988,0.308,0,0,31.845,43.675,53.964,0,0,3.777,0,26.893,26.698
1999-09-02,0,51.019,0.035,0.177,0.036,41.362,27.629,23.161,2.098,0,0,4.852,16.676,16.2
1999-09-03,0,5.506,0.835,0,0,0,0,0,23.502,29.423,29.977,3.488,0,0
1999-09-04,0,21.17,0,0,0,20.947,5.21,13.411,0,0,0,2.19,7.235,11.567
1999-09-05,0,17.39,0.109,0,0,16.596,29.708,31.846,0,0,0,0,21.111,16.792
1999-09-06,0,23.437,0.301,0,0,19.36,62.787,55.965,25.354,22.698,21.909,3.846,21.931,22.698
1999-09-07,0,0,0,0,0,0,3.806,0.008,13.686,18.897,24.738,4.172,0,0
1999-09-08,0,15.937,1.148,0.587,0.041,18.273,0,0,8.879,0.931,0,0.062,1.254,6.306
1999-09-09,0,41.28,0.085,0.013,0.254,44.036,13.773,11.76,12.711,13.971,20.052,0,33.663,35.619
1999-09-10,0,36.029,0,0,0,46.2,82.167,71.535,17.346,19.823,27.837,0,85.007,106.532
1999-09-11,0,8.456,0,0,0,10.063,0.974,9.857,5.187,16.615,25.501,0,4.886,8.009
1999-09-12,0,6.015,0.008,1.105,0.48,0,20.194,25.537,0,0,0,0,27.085,25.864
1999-09-13,0,0.385,10.889,8.926,4.646,5.49,17.9,22.962,34.136,28.601,25.139,0,14.342,2.794
1999-09-14,0,3.993,0,0,0,8.763,12.993,12.612,19.379,23.754,28.091,9.172,4.663,8.613
1999-09-15,0,12.789,2.413,0.116,1.651,12.189,24.353,25.365,0.105,3.39,8.388,4.878,16.781,18.562
1999-09-16,0,24.797,0,0,0,28.431,38.049,35.284,6.218,7.427,10.721,1.563,25.62,24.612
1999-09-17,0,0,0,1.083,0.172,0,12.922,11.419,17.091,23.353,30.576,2.251,7.565,2.544
1999-09-18,0,3.96,1.23,0.266,0.406,0,0,0,4.544,5.334,1.628,7.363,0,0
1999-09-19,0,19.07,2.091,1.638,1.758,24.293,0,2.163,0,0,0,0,11.859,14.835
1999-09-20,0,5.062,0,1.276,0.095,23.022,9.282,17.389,7.855,13.557,14.061,3.785,0,0
1999-09-21,0,11.24,0,0,0,7.38,5.675,0.217,15.397,19.194,21.646,12.505,0,0
1999-09-22,0,28.291,0,0,0,25.796,23.381,21.415,13.613,11.075,7.185,0,20.394,21.741
1999-09-23,0,11.797,0,0,0,12.888,56.109,47.152,6.807,4.416,3.868,0.007,12.027,10.944
1999-09-24,0,2.148,0,0,0,0,14.041,19.417,11.042,11.503,8.462,0.004,0,0
1999-09-25,0,7.456,0,0,0,7.868,0,0,2.573,0,0,0,0,0
1999-09-26,0,2.112,0,0.24,0,0,10.471,12.269,2.547,3.133,8.526,0.348,12.583,14.569
1999-09-27,0,6.738,2.267,0.192,1.619,5.57,0,0,14.913,11.07,1.629,0.031,6.948,6.606
1999-09-28,0,12.289,0.079,0.885,0.773,10.954,12.595,14.35,13.522,12.866,14.468,12.413,8.466,14.215
1999-09-29,0,16.758,0,0,0,14.978,3.675,0.007,19.619,24.135,26.341,7.552,10.632,11.608
1999-09-30,0,12.189,0,0,0,7.631,0,0,0,0,0.019,5.355,1.83,2.504
1999-10-01,0,14.142,0,0,0,8.834,4.585,2.644,7.497,4.703,0,0,2.162,2.959
1999-10-02,0,3.37,0,0,0,5.311,0,0,16.815,16.739,18.923,0.692,6.278,10.059
1999-10-03,0,13.135,0,0,0,14.815,19.977,13.42,24.11,27.151,29.117,5.997,15.38,17.868
1999-10-04,0,10.304,0,0,0,12.877,36.834,30.191,11.731,21.797,34.845,0.003,47.512,55.42
1999-10-05,0,8.209,0,0,0,8.165,68.008,50.265,3.437,15.315,22.375,9.512,28.982,26.557
1999-10-06,0,2.386,0,0,0,0,13.349,19.862,21.022,22.391,25.802,5.943,4.004,0
1999-10-07,0,21.688,0,0,0,17.572,24.322,23.639,2.313,0,6.08,1.335,27.709,34.902
1999-10-08,0,26.907,0,0,0,28.151,60.798,70.36,0,0,0,0,81.588,84.264
1999-10-09,0,0.009,0,0,0,0,52.836,46.351,27.239,25.004,22.44,6.318,24.178,27.532
1999-10-10,0,11.499,0,0,0,10.179,12.854,0.311,6,0.707,0,20.133,4.328,11.06
1999-10-11,0,12.613,0,0,0,10.2,22.224,22.79,0,0,5.494,1.239,16.445,14.714
1999-10-12,0,1.499,0,0,0,0,0.869,8.794,10.905,7.461,1.903,0,9.413,6.969
1999-10-13,0,0,0,0,0,0,4.627,12.009,26.818,27.418,23.789,0,10.017,9.724
1999-10-14,0,5.528,0,0,0,4.865,0,0,35.888,37.189,42.116,1.475,12.118,14.703
1999-10-15,0,9.654,0,0,0,9.815,17.579,5.13,0,3.7,5.303,0,12.592,14.247
1999-10-16,0,23.962,0,0,0,23.732,17.727,18.188,0,0,0,0,23.251,24.501
1999-10-17,0,18.05,0,0,0,16.775,42.677,43.503,2.842,5.263,6.735,0.002,31.434,29.347
1999-10-18,0,13.575,0,0,0,9.533,24.384,30.114,21.462,24.018,22.514,7.08,17.776,18.198
1999-10-19,0,26.025,0,0,0,27.502,16.971,16.582,13.727,17.899,24.23,2.887,23.415,22.541
1999-10-20,0,12.769,0,0,0,12.115,9.857,10.761,0.12,3.503,9.512,2.988,3.905,0
1999-10-21,0,0,0,0,0,0,0,0,1.85,4.322,10.559,2.053,0,0
1999-10-22,0,0.725,0,0,0,0,0,0,0,3.089,0,0,0,0
1999-10-23,0,23.278,0,0,0,24.468,19.671,19.088,22.818,30.049,38.112,1.275,15.606,14.756
1999-10-24,0,2.414,0,0,0,0,0,0,14.724,14.227,11.609,0,0,0
1999-10-25,0,11.953,0,0,0,9.148,0,0,13.626,16.232,19.892,3.425,0,0
1999-10-26,0,94.729,0,0,0,94.233,0,0,3.089,1.26,0,5.659,21.448,24.42
1999-10-27,0,18.564,0,0,0,15.215,25.741,29.424,0.74,5.003,12.175,0,17.856,23.652
1999-10-28,0,0.673,0,0,0,0,30.233,24.887,10.432,5.408,1.374,0.003,6.142,3.554
1999-10-29,0,7.324,0,0,0,7.645,0,0,0,0,0,0.219,0,0
1999-10-30,0,1.953,0,0,0,5.209,0,0,0,0,0,5.49,0,0
1999-10-31,0,0,0,0,0,0,0,0,5.692,5.099,1.556,0,0,0
1999-11-01,0,0.05,0,0,0,0,9.031,6.945,3.196,0,0.012,6.955,13.734,10.613
1999-11-02,0,15.774,0,0,0,13.418,0,0,0.707,0.062,0,0,0,0
1999-11-03,0,28.51,0,0,0,29.797,0,0,4.946,9.585,19.1,3.348,0,0
1999-11-04,0,20.006,0,0,0,21.041,0,0,9.051,9.277,14.955,0.006,0,0
1999-11-05,0,2.64,0,0,0,13.279,0,0,0,0,0,0,0,0
1999-11-06,0,34.026,0,0,0,37.605,0.469,6.434,0,0,0,0,10.645,15.158
1999-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-11-08,0,1.257,0,0,0,0,0,0,0,0,0,0,0,0
1999-11-09,0,0,0,0,0,0,0,0,8.401,15.219,12.704,20.361,0,0
1999-11-10,0,9.567,0,0,0,13.39,0,0,0,0,3.384,2.576,0,0
1999-11-11,0,1.824,0,0,0,0,4.272,0.164,0,0,0,0,0,0
1999-11-12,0,0,0,0,0,0,0,0,0,0,0,0,3.124,0
1999-11-13,0,13.651,0,0,0,0,0,0,0,0,0,3.129,9.302,9.834
1999-11-14,0,14.741,0,0,0,22.256,1.882,0.004,0,0,0,1.183,3.332,0
1999-11-15,0,24.282,0,0,0,23.259,0,0,0,0,0,0,0,0
1999-11-16,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0
1999-11-17,0,0,0,0,0,0,0.378,3.824,0,0,0,0,15.746,16.333
1999-11-18,0,5.083,0,0,0,0,10.266,5.071,0,0,0,0,4.136,6.05
1999-11-19,0,17.06,0,0,0,17.434,5.012,0.192,0,0,0,2.765,0,0
1999-11-20,0,18.254,0,0,0,21.319,2.377,1.189,0,0.275,0,4.695,4.406,0
1999-11-21,0,16.614,0,0,0,21.863,0,0,9.673,10.417,7.97,3.514,1.801,2.464
1999-11-22,0,23.595,0,0,0,23.686,7.346,1.43,0,0,0,11.044,6.321,9.762
1999-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-11-24,0,0,0,0,0,0,0,0,0,0,0,1.598,0,0
1999-11-25,0,0,0,0,0,0,0,0,5.248,0.732,0,0.005,0,0
1999-11-26,0,15.69,0,0,0,0,0,0,0,0,0,0,0,0
1999-11-27,0,28.476,0,0,0,28.408,0,0,6.346,10.638,13.078,12.213,0,0
1999-11-28,0,12.449,0,0,0,17.806,0,0,15.007,17.704,18.259,0,0,0
1999-11-29,0,8.4,0,0,0,15.597,0,0,0,0,0,0,0,0
1999-11-30,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0
1999-12-01,0,19.528,0,0,0,19.581,0,0,0,0,0,0.498,0,0
1999-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-03,0,0.683,0,0,0,9.733,0,0,0,0,0,0,0,0
1999-12-04,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
1999-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-07,0,0,0,0,0,0,0,0,0.037,1.09,2.961,0.415,0,0
1999-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-11,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0
1999-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-19,0,6.957,0,0,0,0,0,0,0,0.129,0,0.155,0,0
1999-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-21,0,0,0,0,0,0,0,0,0,0.986,1.572,0.015,0,0
1999-12-22,0,0,0,0,0,0,0,0,0,0,0.003,0.12,0,0
1999-12-23,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0
1999-12-24,0,0,0,0,0,0,0,0,0,0,0,4.187,0,0
1999-12-25,0,1.477,0,0,0,0,0,0,0,0,0,0.398,0,0
1999-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-27,0,5.919,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-12-30,0,0,0,0,0,0,0,0,0,0,0,0.345,0,0
1999-12-31,0,15.523,0,0,0,12.035,0,0,0,0,0,0,0,0
2000-01-01,0,53.207,0,0,0,64.207,0,0,0.019,0.626,1.509,0,0,0
2000-01-02,0,0.106,0,0,0,0,0,0,0,0,0,13.082,0,0
2000-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-08,0,0,0,0,0,0,0,0,0,0,0,1.923,0,0
2000-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-14,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
2000-01-15,0,0,0,0,0,0,0,0,0,0,0,9.285,0,0
2000-01-16,0,0,0,0,0,0,0,0,0,0,0,9.616,0,0
2000-01-17,0,0,0,0,0,0,0,0,0,0,0,4.677,0,0
2000-01-18,0,0,0,0,0,0,0,0,0,0,0,0.362,0,0
2000-01-19,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0
2000-01-20,0,0,0,0,0,0,0,0,0.598,0,0,0,0,0
2000-01-21,0,39.669,0,0,0,41.745,0,0,0,0,0,0,0,0
2000-01-22,0,10.193,0,0,0,0,0,0,0,0,0,2.469,0,0
2000-01-23,0,0,0,0,0,0,0,0,1.021,0,1.389,0.009,0,0
2000-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-01,0,0,0,0,0,0,0,0,0,0,0,0.259,0,0
2000-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-17,0,0,0,0,0,0,0,0,0,0.207,0,0,0,0
2000-02-18,0,0,0,0,0,0,0,0,0,0.188,0,2.617,0,0
2000-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-20,0,0,0,0,0,0,0,0,0,0,0,1.415,0,0
2000-02-21,0,14.909,0,0,0,12.224,0,0,0.071,2.437,8.225,0,0,0
2000-02-22,0,0,0,0,0,0,0,0,3.227,6.736,0.873,0.007,0,0
2000-02-23,0,0,0,0,0,0,0,0,2.09,5.424,9.908,1.197,0,0
2000-02-24,0,0,0,0,0,0,0,0,0,0.012,2.289,1.45,0,0
2000-02-25,0,15.378,0,0,0,0,0,0,0.333,2.75,0,3.173,0,0
2000-02-26,0,0,0,0,0,0,0,0,0.053,1.56,4.244,4.934,0,0
2000-02-27,0,0.659,0,0,0,9.394,0,0,0,0,0,0,0,0
2000-02-28,0,0,0,0,0,0,0,0,0,0,0,1.442,0,0
2000-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-01,0,7.594,0,0,0,9.808,0,0,0,0,0,0,0,0
2000-03-02,0,7.076,0,0,0,10.796,0,0,0,0,0,0,0,0
2000-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-06,0,5.045,0,0,0,9.329,0,0,0,0,0,0,0,0
2000-03-07,0,0,0,0,0,0,0,0,0,0,0,4.073,0,0
2000-03-08,0,0,0,0,0,0,0,0,0,0,0,1.585,0,0
2000-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-15,0,0,0,0,0,0,0,0,0.047,1.379,3.751,2.152,0,0
2000-03-16,0,0,0,0,0,0,0,0,6.015,3.556,0.522,6.834,0,0
2000-03-17,0,0,0,0,0,0,0,0,1.552,2.39,6.483,0.349,0,0
2000-03-18,0,2.855,0,0,0,0,0,0,2.243,2.318,0.708,4.824,0,0
2000-03-19,0,0,0,0,0,0,0,0,7.95,6.383,7.473,4.595,0,0
2000-03-20,0,0,0,0,0,0,0,0,38.391,40.487,31.404,0.718,0,0
2000-03-21,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-22,0,1.492,0,0,0,0,0,0,2.886,2.207,6.87,0,0,0
2000-03-23,0,29.695,0,0,0,25.336,0,0,0.33,0.159,0,2.866,0,0
2000-03-24,0,0.025,0,0,0,0,0,0,0,0,0,3.066,0,0
2000-03-25,0,0,0,0,0,0,0,0,4.954,4.667,5.366,1.906,0,0
2000-03-26,0,18.706,0,0,0,15.154,0,0,6.625,0.492,2.402,4.22,0,0
2000-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-28,0,0,0,0,0,0,0,0,4.388,2.431,0,0,0,0
2000-03-29,0,7.166,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-30,0,20.681,0,0,0,20.965,0,0,0,0,0,0.003,0,0
2000-03-31,0,0,0,0,0,0,0,0,1.634,3.548,2.725,5.652,0,0
2000-04-01,0,0,0,0,0,0,0,0,0,0,0,1.564,0,0
2000-04-02,0,8.421,0,0,0,0,0,0,5.717,1.166,4.898,0,0,0
2000-04-03,0,0,0,0,0,0,0,0,0,0,0,0.37,0.068,0
2000-04-04,0,0,0,0,0,0,0,0,10.658,6.485,1.715,4.019,0,0
2000-04-05,0,24.062,0,0,0,19.422,0,0,0,0,0,0.577,0,0
2000-04-06,0,0,0,0,0,0,0,0,1.033,0,0,0,0,0
2000-04-07,0,0,0,0,0,0,0,0,1.158,0.076,0,5.352,0,0
2000-04-08,0,0,0,0,0,0,0,0,0,0,3.654,0.052,0,0
2000-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-10,0,22.156,0,0,0,28.049,0,0,14.966,11.444,1.704,4.417,0,0
2000-04-11,0,0,0,0,0,0,0,0,20.607,21.868,25.193,12,0,0
2000-04-12,0,0,0,0,0,0,0,0,11.547,16.959,14.335,0,0,0
2000-04-13,0,8.801,0,0,0,0,0,0,6.328,1.137,0,0,0.387,0.293
2000-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-15,0,0.813,0,0,0,11.575,0,0,0,0,0,0,0.56,1.158
2000-04-16,0,9.52,0,0,0,12.701,0,0,3.28,8.394,8.724,0,0,0
2000-04-17,0,0,0,0,0,0,0,0,11.161,9.125,7.275,0.005,0.896,1.177
2000-04-18,0,12.11,0,0,0,12.025,0,0,2.893,2.729,11.419,4.911,0,0
2000-04-19,0,15.116,0,0,0,14.407,0,0,2.886,5.951,10.442,0,0,0
2000-04-20,0,3.036,0,0,0,0,0,0,0,0,0,0.004,0,0
2000-04-21,0,0,0,0,0,0,0,0,6.471,4.372,0,4.165,0,0
2000-04-22,0,18.184,0,0,0,17.421,0,0,14.533,14.491,15.923,9.469,0,0
2000-04-23,0,0,0,0,0,0,0,0,5.893,8.889,1.706,0,0,0
2000-04-24,0,0.047,0,0,0,0,0.078,0,22.514,18.86,19.527,0,1.081,1.317
2000-04-25,0,1.284,0,0,0,0,0.103,0,12.43,16.052,11.384,1.632,1.509,1.897
2000-04-26,0,29.96,0,0,0,22.749,0,0,0,0,0,0,0.312,0.829
2000-04-27,0,23.721,0,0,0,26.561,0,0,0,0,0,0,0,0
2000-04-28,0,17.235,0,0,0,15.454,0,0,0,0,0,0,0,0
2000-04-29,0,1.864,0,0,0,0,0,0,0,0,2.994,16.954,0,0
2000-04-30,0,0.037,0,0,0,0,0,0,4.449,10.801,17.841,11.07,0,0
2000-05-01,0,6.671,0,0,0,12.35,0,0,0,0,3.017,0,0,0
2000-05-02,0,13.934,0,0,0,12.841,0,0,0,0,0,0,0,0
2000-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-04,0,0,0,0,0,0,0,0,3.438,6.663,12.402,2.558,0,0
2000-05-05,0,0.03,0,0,0,0,0,0,0,0,0,0.005,0,0
2000-05-06,0,6.485,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-07,0,16.551,0,0,0,15.288,0,0,0,0,0,2.822,0,0
2000-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0.358,0.647
2000-05-09,0,4.493,0,0,0,9.676,0,0,6.564,8.49,1.457,0,0,0
2000-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-11,0,11.175,0,0,0,10.549,0,0,0.5,0.056,0,0,0,0
2000-05-12,0,6.663,0,0,0,0,0,0,0,0,0,2.269,0,0
2000-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-14,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0
2000-05-15,0,12.804,0.026,0,0,15.342,0,0,6.473,8.076,4.631,7.463,0,0
