HYBAS_ID,station_id,DATE,Q
1040023960,206487,1995,23.1610153846154
1040023960,206487,1996,32.0234
1040023960,206487,1997,24.6546615384615
1040023960,206487,1998,7.70143076923077
1040023960,206487,1999,19.0469692307692
1040023960,206487,2000,36.3421846153846
1040023960,206487,2001,43.2384615384615
1040023960,206487,2002,16.2929384615385
1040023960,206487,2003,26.1704461538462
1040023960,206487,2004,8.12470769230769
1040023960,206487,2005,21.0211846153846
1040023960,206487,2006,27.4264307692308
1040023960,206487,2007,10.6328769230769
1040023960,206487,2008,18.3604615384615
1040023960,206487,2009,14.7610307692308
1040023960,206487,2010,25.9376
1040023960,206487,2011,18.2899384615385
1040023960,206487,2012,7.71832307692308
1040023960,206487,2013,19.5297384615385
1040023960,206487,2014,79.8805692307692
1040023960,206487,2015,32.1775384615385
1040023960,206487,2016,26.1715692307692
1040023960,206487,2017,23.1498153846154
1040023960,206487,2018,11.0082153846154
1040023960,206487,2019,10.8201230769231
1040023960,206487,2020,13.5116923076923
1040023960,206487,2021,32.5700615384615
1040023960,206487,2022,28.4777692307692
1040023960,206487,2023,40.3433692307692
1040023960,206487,2024,21.1663076923077
1040023960,206487,2025,28.2475625
1040873650,206517,1981,369.884884057971
1040873650,206517,1982,301.975014492754
1040873650,206517,1983,141.528898550725
1040873650,206517,1984,134.434333333333
1040873650,206517,1985,423.141927536232
1040873650,206517,1986,408.623202898551
1040873650,206517,1987,711.289565217391
1040873650,206517,1988,623.014101449275
1040873650,206517,1989,1304.32188405797
1040873650,206517,1990,318.803144927536
1040873650,206517,1991,902.566376811594
1040873650,206517,1992,417.250188405797
1040873650,206517,1993,557.795942028986
1040873650,206517,1994,784.632246376812
1040873650,206517,1995,461.666420289855
1040873650,206517,1996,933.772072463768
1040873650,206517,1997,191.459695652174
1040873650,206517,1998,517.356362318841
1040873650,206517,1999,1188.81452173913
1040873650,206517,2000,393.235942028986
1040873650,206517,2001,635.783173913043
1040873650,206517,2002,441.947304347826
1040873650,206517,2003,1046.18856521739
1040873650,206517,2004,646.755652173913
1040873650,206517,2005,555.466869565217
1040873650,206517,2006,585.120449275362
1040873650,206517,2007,1368.63805797101
1040873650,206517,2008,1041.94926086957
1040873650,206517,2009,1266.34591304348
1040873650,206517,2010,979.952275362319
1040873650,206517,2011,681.309420289855
1040873650,206517,2012,670.430869565217
1040873650,206517,2013,456.864304347826
1040873650,206517,2014,535.086347826087
1040873650,206517,2015,970.249463768116
1040873650,206517,2016,729.784144927536
1040873650,206517,2017,338.349550724638
1040873650,206517,2018,830.219434782609
1040873650,206517,2019,585.642782608696
1040873650,206517,2020,918.900217391304
1040873650,206517,2021,1144.3641884058
1040873650,206517,2022,880.136
1040873650,206517,2023,911.019884057971
1040873650,206517,2024,809.703115942029
1040023890,207307,1981,440.419616438356
1040023890,207307,1982,180.451684931507
1040023890,207307,1983,128.503123287671
1040023890,207307,1984,698.659493150685
1040023890,207307,1985,1129.88189041096
1040023890,207307,1986,371.065904109589
1040023890,207307,1987,1634.84656164384
1040023890,207307,1988,942.140698630137
1040023890,207307,1989,1809.61897260274
1040023890,207307,1990,527.041671232877
1040023890,207307,1991,370.98097260274
1040023890,207307,1992,192.444273972603
1040023890,207307,1993,448.122095890411
1040023890,207307,1994,604.956849315068
1040023890,207307,1995,629.090945205479
1040023890,207307,1996,723.253616438356
1040023890,207307,1997,200.437328767123
1040023890,207307,1998,634.613397260274
1040023890,207307,1999,660.566054794521
1040023890,207307,2000,419.24204109589
1040023890,207307,2001,285.324315068493
1040023890,207307,2002,510.79701369863
1040023890,207307,2003,801.247671232877
1040023890,207307,2004,352.370095890411
1040023890,207307,2005,431.352273972603
1040023890,207307,2006,530.221369863014
1040023890,207307,2007,402.49695890411
1040023890,207307,2008,800.378095890411
1040023890,207307,2009,432.672424657534
1040023890,207307,2010,1094.2711369863
1040023890,207307,2011,397.312616438356
1040023890,207307,2012,422.367616438356
1040023890,207307,2013,544.271246575343
1040023890,207307,2014,677.473575342466
1040023890,207307,2015,585.01297260274
1040023890,207307,2016,512.708465753425
1040023890,207307,2017,301.050616438356
1040023890,207307,2018,996.319917808219
1040023890,207307,2019,1202.79936986301
1040023890,207307,2020,542.282178082192
1040023890,207307,2021,1556.94157534247
1040023890,207307,2022,1215.79994520548
1040023890,207307,2023,844.262397260274
1040023890,207307,2024,927.493698630137
1040760290,207822,1981,291.914150684931
1040760290,207822,1982,406.188753424658
1040760290,207822,1983,194.007260273973
1040760290,207822,1984,82.1302465753425
1040760290,207822,1985,220.203452054795
1040760290,207822,1986,429.918369863014
1040760290,207822,1987,128.357726027397
1040760290,207822,1988,758.375643835616
1040760290,207822,1989,484.008726027397
1040760290,207822,1990,234.130315068493
1040760290,207822,1991,326.991876712329
1040760290,207822,1992,637
1040760290,207822,1993,456.396671232877
1040760290,207822,1994,1513.7594109589
1040760290,207822,1995,305.012315068493
1040760290,207822,1996,446.608301369863
1040760290,207822,1997,177.954630136986
1040760290,207822,1998,639.239383561644
1040760290,207822,1999,767.871547945206
1040760290,207822,2000,584.705630136986
1040760290,207822,2001,528.932493150685
1040760290,207822,2002,377.85098630137
1040760290,207822,2003,1413.19993150685
1040760290,207822,2004,483.946342465753
1040760290,207822,2005,519.556808219178
1040760290,207822,2006,889.352109589041
1040760290,207822,2007,692.266260273973
1040760290,207822,2008,563.769821917808
1040760290,207822,2009,510.506424657534
1040760290,207822,2010,946.628561643836
1040760290,207822,2011,611.121493150685
1040760290,207822,2012,722.440287671233
1040760290,207822,2013,532.610164383562
1040760290,207822,2014,429.58601369863
1040760290,207822,2015,572.212643835616
1040760290,207822,2016,582.138397260274
1040760290,207822,2017,576.134123287671
1040760290,207822,2018,537.171671232877
1040760290,207822,2019,545.225410958904
1040760290,207822,2020,1501.7975890411
1040760290,207822,2021,341.643698630137
1040760290,207822,2022,487.884534246575
1040760290,207822,2023,459.675657534247
1040760290,207822,2024,986.746849315069
1040022420,207827,1981,12244.2950136986
1040022420,207827,1982,10412.8322328767
1040022420,207827,1983,7774.31894520548
1040022420,207827,1984,8452.608
1040022420,207827,1985,10635.1512328767
1040022420,207827,1986,10407.3701780822
1040022420,207827,1987,11401.3399589041
1040022420,207827,1988,13244.5339589041
1040022420,207827,1989,13141.8761506849
1040022420,207827,1990,11602.9264246575
1040022420,207827,1991,12674.8946712329
1040022420,207827,1992,11055.1023287671
1040022420,207827,1993,12527.5825479452
1040022420,207827,1994,17046.9546575342
1040022420,207827,1995,11688.2479726027
1040022420,207827,1996,15646.4576849315
1040022420,207827,1997,9853.64065753425
1040022420,207827,1998,13662.6653424658
1040022420,207827,1999,22276.1826027397
1040022420,207827,2000,12805.3527671233
1040022420,207827,2001,13280.945630137
1040022420,207827,2002,16358.3613287671
1040022420,207827,2003,13445.8673972603
1040022420,207827,2004,11042.3498219178
1040022420,207827,2005,9943.96293150685
1040022420,207827,2006,13659.054739726
1040022420,207827,2007,13286.8535890411
1040022420,207827,2008,13412.2233561644
1040022420,207827,2009,16889.1328767123
1040022420,207827,2010,16555.7288082192
1040022420,207827,2011,8385.11505479452
1040022420,207827,2012,16193.6556986301
1040022420,207827,2013,7170.30104109589
1040022420,207827,2014,11073.2638630137
1040022420,207827,2015,7583.97617808219
1040022420,207827,2016,12169.0389041096
1040022420,207827,2017,9561.4825479452
1040022420,207827,2018,11629.5043424658
1040022420,207827,2019,11797.5396164384
1040022420,207827,2020,14522.200109589
1040022420,207827,2021,15739.096260274
1040022420,207827,2022,16335.7542054795
1040022420,207827,2023,15793.7723013699
1040022420,207827,2024,14564.9141232877
1040633540,208104,1981,2045.62214864865
1040633540,208104,1982,1238.13143243243
1040633540,208104,1983,520.213094594595
1040633540,208104,1984,671.637364864865
1040633540,208104,1985,2106.70432432432
1040633540,208104,1986,1575.83524324324
1040633540,208104,1987,1101.91341891892
1040633540,208104,1988,3208.93443243243
1040633540,208104,1989,2986.82568918919
1040633540,208104,1990,1304.91387837838
1040633540,208104,1991,2024.51782432432
1040633540,208104,1992,1554.5077027027
1040633540,208104,1993,1928.90014864865
1040633540,208104,1994,4264.7102972973
1040633540,208104,1995,3068.62437837838
1040633540,208104,1996,2067.06004054054
1040633540,208104,1997,2146.63060810811
1040633540,208104,1998,2387.69402702703
1040633540,208104,1999,4121.67424324324
1040633540,208104,2000,2218.61148648649
1040633540,208104,2001,2023.54236486486
1040633540,208104,2002,2647.14043243243
1040633540,208104,2003,4023.09225675676
1040633540,208104,2004,1848.438
1040633540,208104,2005,1830.03291891892
1040633540,208104,2006,1378.60413513514
1040633540,208104,2007,2193.47597297297
1040633540,208104,2008,2560.29878378378
1040633540,208104,2009,4015.99316216216
1040633540,208104,2010,3090.24545945946
1040633540,208104,2011,3787.62522972973
1040633540,208104,2012,3805.86048648649
1040633540,208104,2013,4756.34635135135
1040633540,208104,2014,2262.90539189189
1040633540,208104,2015,5340.06104054054
1040633540,208104,2016,2648.37431081081
1040633540,208104,2017,2108.09527027027
1040633540,208104,2018,2943.75091891892
1040633540,208104,2019,4656.05747297297
1040633540,208104,2020,4771.12862162162
1040633540,208104,2021,4370.12031081081
1040633540,208104,2022,2380.20836486486
1040633540,208104,2023,2482.22309459459
1040633540,208104,2024,4615.59718918919
1040786690,208399,1981,283.837657534247
1040786690,208399,1982,163.980616438356
1040786690,208399,1983,102.361904109589
1040786690,208399,1984,90.447698630137
1040786690,208399,1985,476.428945205479
1040786690,208399,1986,501.895054794521
1040786690,208399,1987,396.316520547945
1040786690,208399,1988,636.45797260274
1040786690,208399,1989,573.516739726027
1040786690,208399,1990,270.726219178082
1040786690,208399,1991,625.358643835616
1040786690,208399,1992,299.434232876712
1040786690,208399,1993,567.617739726027
1040786690,208399,1994,949.697260273973
1040786690,208399,1995,270.326931506849
1040786690,208399,1996,545.19704109589
1040786690,208399,1997,239.331561643836
1040786690,208399,1998,383.087
1040786690,208399,1999,940.680232876712
1040786690,208399,2000,514.040821917808
1040786690,208399,2001,651.438904109589
1040786690,208399,2002,253.487904109589
1040786690,208399,2003,778.942863013699
1040786690,208399,2004,348.031356164384
1040786690,208399,2005,492.137849315068
1040786690,208399,2006,591.022054794521
1040786690,208399,2007,958.973712328767
1040786690,208399,2008,1004.05667123288
1040786690,208399,2009,852.332671232877
1040786690,208399,2010,1215.48167123288
1040786690,208399,2011,390.64902739726
1040786690,208399,2012,1188.17621917808
1040786690,208399,2013,448.223424657534
1040786690,208399,2014,581.012383561644
1040786690,208399,2015,1392.64650684932
1040786690,208399,2016,843.71295890411
1040786690,208399,2017,358.040931506849
1040786690,208399,2018,952.804931506849
1040786690,208399,2019,1002.90423287671
1040786690,208399,2020,766.581616438356
1040786690,208399,2021,978.74295890411
1040786690,208399,2022,911.905863013699
1040786690,208399,2023,659.709643835616
1040786690,208399,2024,798.32895890411
1040709280,208423,1981,45.8262191780822
1040709280,208423,1982,38.1061917808219
1040709280,208423,1983,35.0513561643836
1040709280,208423,1984,23.1148904109589
1040709280,208423,1985,92.6662328767123
1040709280,208423,1986,85.8079452054795
1040709280,208423,1987,55.4206438356164
1040709280,208423,1988,130.800287671233
1040709280,208423,1989,75.6758630136986
1040709280,208423,1990,63.6985342465753
1040709280,208423,1991,97.9015342465753
1040709280,208423,1992,61.9153561643836
1040709280,208423,1993,143.503671232877
1040709280,208423,1994,264.111410958904
1040709280,208423,1995,63.1665479452055
1040709280,208423,1996,80.315397260274
