DATE,X200004,X200012,X215451,X214517,X200019,X200023,X200031,X200034,X211592,X205784,X200035,X200040,X200056,X200058
2005-07-08,0,51.287,0,0,0,1.576,15.607,7.143,100.302,34.665,208.077,1.262,5.226,14.273
2005-07-09,0,47.811,0,0,0,1.497,14.854,9.468,118.072,50.804,236.777,1.184,5.986,13.591
2005-07-10,0,44.839,0,0,0,1.428,17.087,14.282,141.778,57.088,264.983,1.105,9.095,16.41
2005-07-11,0,42.252,0,0,0,1.368,18.759,11.401,125.633,43.615,236.336,1.049,7.788,20.03
2005-07-12,0,39.97,0,0,0,1.315,17.914,9.515,108.199,37.707,209.181,1.01,5.877,19.365
2005-07-13,0,37.951,0,0,0,1.267,20.709,15.698,139.443,62.864,330.837,0.974,7.138,18.906
2005-07-14,0,36.154,0,0,0,1.224,22.933,11.705,146.293,69.444,358.303,1.104,7.639,19.562
2005-07-15,0,34.534,0,0,0,1.185,21.604,12.645,127.339,61.452,318.007,1.02,14.238,25.525
2005-07-16,0,33.051,0,0,0,1.148,21.377,14.01,113.899,58.309,279.829,0.914,11.804,31.519
2005-07-17,0,31.686,0,0,0,1.114,20.501,10.421,111.211,56.507,265.954,1.541,9.253,28.8
2005-07-18,0,30.434,0,0,0,1.082,18.722,9.186,116.304,59.878,269.3,1.397,8.36,24.856
2005-07-19,0,29.282,0,0,0,1.053,17.486,10.075,117.771,60.081,264.652,1.049,8.272,23.116
2005-07-20,0,28.206,0,0,0,1.024,17.83,12.712,114.455,56.099,246.264,0.868,9.103,23.514
2005-07-21,0,27.196,0,0,0,0.997,17.919,9.906,111.445,56.131,245.087,1.051,7.847,22.979
2005-07-22,0,26.254,0,0,0,0.972,18.081,13.976,107.231,51.2,236.313,0.923,9,22.007
2005-07-23,0,25.37,0,0,0,0.947,18.136,11.755,102.771,42.983,216.581,0.781,12.873,25.502
2005-07-24,0,24.529,0,0,0,0.924,17.129,9.79,98.245,37.154,196.964,0.707,10.586,27.763
2005-07-25,0,23.736,0,0,0,0.901,17.607,14.792,93.931,34.118,180.794,0.665,10.226,25.418
2005-07-26,0,22.987,0,0,0,0.88,19.237,15.123,89.953,32.312,168.259,1.087,12.981,25.705
2005-07-27,0,22.273,0,0,0,0.859,19.435,11.349,86.242,30.948,158.296,0.924,11.486,25.725
2005-07-28,0,21.588,0,0,0,0.838,18.229,10.064,82.749,29.813,151.009,0.715,10.258,23.729
2005-07-29,0,20.934,0,0,0,0.819,16.907,9.561,81.386,29.076,165.162,0.623,9.618,21.926
2005-07-30,0,20.311,0,0,0,0.8,15.849,9.203,78.288,27.808,157.54,0.578,9.937,21.308
2005-07-31,0,19.715,0,0,0,0.782,15.395,10.367,74.348,26.603,144.252,0.546,10.766,21.978
2005-08-01,0,19.413,0,0,0,0.764,16.696,14.861,70.825,25.547,133.947,0.521,19.137,23.95
2005-08-02,0,19.085,0,0,0,0.746,19.025,15.834,67.782,24.576,126.742,0.499,38.82,40.37
2005-08-03,0,18.647,0,0,0,0.963,19.278,11.547,65.04,23.656,121.194,0.479,30.723,54.839
2005-08-04,0,18.716,0,0,0,1.013,18.942,12.911,62.482,22.775,116.399,0.465,33.025,56.547
2005-08-05,0,18.561,0,0,0,0.729,20.134,17.099,60.055,21.929,111.991,0.444,34.519,61.174
2005-08-06,0,17.891,0,0,0,0.691,20.21,12.546,57.734,21.116,107.84,0.425,29.417,59.595
2005-08-07,0,17.67,0,0,0,1.057,18.75,10.896,55.509,20.335,103.894,0.407,24.747,53.199
2005-08-08,0,17.736,0,0,0,0.985,17.91,12.594,53.374,19.583,100.131,0.394,21.624,46.227
2005-08-09,0,17.622,0,0,0,0.857,17.169,12.274,51.323,18.859,96.537,0.376,19.359,40.147
2005-08-10,0,17.164,0,0,0,0.657,18.668,15.948,49.355,18.164,93.1,0.36,19.722,37.702
2005-08-11,0,16.467,0,0,0,0.627,26.791,29.886,47.464,17.495,89.811,0.353,20.669,37.951
2005-08-12,0,18.108,0,0,0,1.645,33.27,26.257,45.649,16.851,86.664,0.388,21.216,38.825
2005-08-13,0,20.729,0,0,0,1.324,32.394,27.145,43.905,16.232,83.667,0.367,23.12,41.648
2005-08-14,0,23.121,0,0,0,2.237,31.874,28.142,42.23,15.636,80.775,0.329,27.313,49.328
2005-08-15,0,24.975,0,0,0,1.28,33.868,34.314,40.621,15.064,78,0.306,59.807,92.622
2005-08-16,0,23.886,0,0,0,0.69,40.976,42.324,39.229,14.512,75.445,0.3,72.054,148.876
2005-08-17,0,22.123,0,0,0,0.627,47.306,38.581,37.747,13.981,72.931,0.296,65.072,146.616
2005-08-18,0,20.554,0,0,0,0.604,51.496,39.21,36.247,13.471,70.435,0.278,55.948,130.731
2005-08-19,0,19.182,0,0,0,0.584,58.933,44.382,34.829,12.98,68.026,0.263,65.668,137.202
2005-08-20,0,17.974,0,0,0,0.566,74.273,62.533,33.547,12.509,65.789,0.251,101.274,190.469
2005-08-21,0,16.902,0,0,0,0.549,88.703,59.865,32.275,12.053,63.609,0.24,93.933,207.895
2005-08-22,0,16.55,0,0,0,1.03,95.149,62.216,31.03,11.614,61.487,0.23,77.898,181.335
2005-08-23,0,16.506,0,0,0,0.846,92.934,52.077,29.844,11.212,59.55,0.22,62.671,150.52
2005-08-24,0,16.517,0,0,0,0.975,84.427,42.852,29.05,10.927,58.495,0.211,56.103,127.72
2005-08-25,0,16.44,0,0,0,0.758,76.81,35.478,27.972,10.474,56.53,0.202,49.734,111.618
2005-08-26,0,15.697,0,0,0,0.519,68.756,29.521,26.774,10.044,54.347,0.193,42.993,96.892
2005-08-27,0,15.851,0,0,0,0.828,60.126,24.96,25.67,9.665,52.37,0.187,37.659,83.834
2005-08-28,0,16.512,0,0,0,0.909,54.41,26.116,24.666,9.394,50.845,0.27,35.959,76.007
2005-08-29,0,16.549,0,0,0,0.908,48.932,21.964,25.067,9.244,50.698,2.353,32.836,69
2005-08-30,0,17.83,0,0,0,1.823,46.077,24.957,24.195,8.795,49.249,1.691,33.802,66.055
2005-08-31,0,19.692,0,0,0,1.357,43.892,21.764,23.003,8.479,47.474,0.777,34.602,67.095
2005-09-01,0,19.475,0,0,0,0.558,40.95,21.982,26.783,11.431,57.976,0.416,32.676,66.175
2005-09-02,0,18.679,0,0,0,0.859,39.003,22.876,27.911,13.102,67.565,0.283,29.972,62.762
2005-09-03,0,20.053,0,0,0,2.185,39.487,26.878,25.206,10.433,59.637,0.237,29.837,61.225
2005-09-04,0,22.298,0,0,0,1.419,41.948,32.606,24.038,9.343,52.574,0.217,39.21,67.067
2005-09-05,0,22.383,0,0,0,0.77,41.904,30.235,23.4,8.284,48.448,0.424,34.338,69.056
2005-09-06,0,21.842,0,0,0,1.035,40.721,29.53,21.483,7.556,45.065,0.346,31.761,65.839
2005-09-07,0,33.589,0,0,0,8.319,49.72,47.474,20.698,7.135,42.912,0.248,55.14,78.126
2005-09-08,0,52.515,0,0,0,2.774,67.637,57.756,19.628,6.834,41.097,0.211,59.024,91.344
2005-09-09,0,53.17,0,0,0,1.176,77.438,52.981,25.493,6.812,44.85,0.32,51.307,88.651
2005-09-10,0,50.175,0,0,0,1.222,74.938,44.795,24.401,6.47,44.764,0.264,44.108,79.604
2005-09-11,0,45.274,0,0,0,0.871,71.073,44.12,20.908,6.307,42.011,0.204,38.01,70.094
2005-09-12,0,40.498,0,0,0,1.002,65.729,37.423,17.893,5.985,38.327,0.174,33.289,62.035
2005-09-13,0,37.514,0,0,0,1.162,59.885,35.091,15.804,5.696,35.225,0.16,30.509,56.376
2005-09-14,0,34.511,0,0,0,0.735,56.814,34.9,15.194,5.53,33.737,0.151,27.454,51.752
2005-09-15,0,31.112,0,0,0,0.665,53.144,29.944,14.384,5.299,32.344,0.144,25.488,48.054
2005-09-16,0,28.975,0,0,0,0.96,48.821,28.808,13.423,5.083,30.872,0.137,23.933,45.358
2005-09-17,0,27.097,0,0,0,0.63,46.7,28.161,12.659,4.892,29.574,0.13,22.875,43.589
2005-09-18,0,24.882,0,0,0,0.579,43.872,24.318,12.574,4.714,28.837,0.132,21.494,41.759
2005-09-19,0,23.474,0,0,0,0.789,39.234,20.98,13.218,4.667,28.894,0.129,20.359,39.8
2005-09-20,0,23.273,0,0,0,1.086,34.903,19.365,46.154,7.259,54.745,0.119,20.193,39
2005-09-21,0,46.73,0,0,0,24.237,31.572,18.34,46.663,5.867,62.286,0.112,21.449,43.607
2005-09-22,0,96.059,0,0,0,7.47,30.632,22.716,31.067,4.69,51.61,0.106,31.578,55.147
2005-09-23,0,98.919,0,0,0,4.659,29.569,19.287,21.377,4.338,41.938,0.893,24.83,56.628
2005-09-24,0,91.495,0,0,0,3.445,28.51,20.421,43.891,17.263,81.861,0.803,22.17,49.995
2005-09-25,0,83.11,0,0,0,3.351,30.543,27.578,46.114,13.507,90.481,0.434,22.51,46.534
2005-09-26,0,75.552,0,0,0,2.806,32.523,27.397,56.858,16.927,109.208,0.229,29.947,60.767
2005-09-27,0,67.579,0,0,0,2.127,36.149,37.05,54.589,12.843,100.487,1.027,29.435,76.364
2005-09-28,0,60.581,0,0,0,1.872,42.653,39.572,44.67,8.308,80.756,0.757,28.364,75.463
2005-09-29,0,56.143,0,0,0,2.038,45.375,33.997,44.116,9.593,74.852,0.766,25.596,68.905
2005-09-30,0,52.566,0,0,0,1.716,43.091,28.934,39.363,10.17,68.706,0.877,23.019,61.236
2005-10-01,0,49.435,0,0,0,1.817,40.157,24.77,35.446,10.635,65.678,0.559,22.602,56.814
2005-10-02,0,47.783,0,0,0,1.994,38.067,24.206,33.35,8.778,60.254,0.347,23.792,55.583
2005-10-03,0,48.53,0,0,0,2.765,35.121,20.55,32.73,8.065,57.325,0.236,21.777,54.3
2005-10-04,0,54.034,0,0,0,4.243,31.664,19.07,31.508,7.603,55.626,1.049,21.216,52.909
2005-10-05,0,57.918,0,0,0,2.68,34.539,27.618,29.865,7.226,53.327,0.764,31.635,63.581
2005-10-06,0,54.854,0,0,0,1.512,40.124,27.508,29.222,6.993,51.682,0.481,27.962,70.049
2005-10-07,0,53.148,0,0,0,3.056,40.168,23.563,28.136,6.666,49.993,1.407,24.372,63.897
2005-10-08,0,55.141,0,0,0,3.057,40.434,27.767,27.151,6.355,48.371,2.552,25.849,61.699
2005-10-09,0,60.536,0,0,0,4.78,39.817,24.262,27.994,6.305,48.748,1.908,25.975,61.586
2005-10-10,0,62.948,0,0,0,2.222,36.39,20.996,30.59,6.524,50.443,2.363,23.454,58.211
2005-10-11,0,72.07,0,0,0,8.135,34.7,22.154,30.817,6.326,50.693,1.587,28.213,59.352
2005-10-12,0,86.748,0,0,0,6.015,34.925,23.696,29.502,6.028,49.346,0.871,25.495,59.624
2005-10-13,0,89.613,0,0,0,4.692,33.678,20.667,28.01,5.755,47.448,0.541,22.989,56.027
2005-10-14,0,86.553,0,0,0,3.828,30.983,19.593,28.043,5.91,47.777,0.388,20.928,51.319
2005-10-15,0,80.036,0,0,0,2.791,28.447,18.462,28.559,6.631,48.572,0.311,19.544,46.879
2005-10-16,0,72.941,0,0,0,2.337,26.522,17.825,30.082,9.087,51.625,0.286,19.019,44.599
2005-10-17,0,66.367,0,0,0,2.089,24.924,17.291,29.531,8.692,51.552,0.26,17.761,42.506
2005-10-18,0,60.628,0,0,0,1.889,23.501,17.657,27.863,8.079,49.972,0.358,17.48,40.537
2005-10-19,0,57.167,0,0,0,2.108,23.619,18.745,27.22,8.291,52.669,0.6,16.503,38.646
2005-10-20,0,55.48,0,0,0,2.192,23.713,16.943,26.817,8.131,51.21,1.493,15.629,37.416
2005-10-21,0,54.621,0,0,0,2.568,22.373,15.981,26.585,9.553,56.232,1.972,14.925,36.123
2005-10-22,0,58.145,0,0,0,4.005,22.009,19.743,25.414,9.45,53.79,1.224,15.68,35.877
2005-10-23,0,67.423,0,0,0,5.57,22.701,19.318,23.905,8.961,49.69,0.622,14.456,35.072
2005-10-24,0,72.658,0,0,0,3.847,22.936,17.468,23.585,8.717,48.904,0.386,13.53,33.235
2005-10-25,0,71.693,0,0,0,3.09,22.782,18.224,23.293,11.261,56.983,0.78,13.451,32.243
2005-10-26,0,68.312,0,0,0,2.276,21.922,16.588,21.901,10.313,54.415,0.602,12.442,31.066
2005-10-27,0,65.336,0,0,0,2.954,21.522,20.004,20.323,9.172,48.885,0.798,13.338,30.59
2005-10-28,0,65.368,0,0,0,3.823,22.831,20.467,19.187,8.668,46.872,1.071,13.716,31.079
2005-10-29,0,63.477,0,0,0,2.364,23.136,17.766,18.224,8.213,44.361,0.732,12.445,30.303
2005-10-30,0,59.566,0,0,0,2.059,21.815,16.534,17.356,7.825,42.085,0.435,11.798,28.777
2005-10-31,0,57.008,0,0,0,2.275,20.514,15.935,17.938,10.001,50.574,0.667,11.18,27.399
2005-11-01,0,54.478,0,0,0,1.798,19.406,15.46,18.595,11.403,53.573,6.136,11.426,26.769
2005-11-02,0,51.388,0,0,0,2.029,18.462,15.196,17.371,9.984,50.522,4.536,11.195,27.279
2005-11-03,0,49.554,0,0,0,2.288,17.614,14.634,16.934,9.475,49.622,2.573,10.157,26.787
2005-11-04,0,48.264,0,0,0,1.994,16.826,14.203,16.173,9.178,49.294,3.285,9.594,25.271
2005-11-05,0,47.284,0,0,0,2.415,16.091,13.811,15.023,8.792,47.063,3.252,11.015,25.966
2005-11-06,0,45.771,0,0,0,1.628,15.398,13.434,13.994,8.416,44.004,2.16,11.289,27.568
2005-11-07,0,43.208,0,0,0,1.458,14.899,13.55,13.171,8.067,40.656,1.412,13.446,30.814
2005-11-08,0,40.654,0,0,0,1.344,14.35,12.899,12.503,7.742,38.256,1.078,11.765,31.996
2005-11-09,0,38.265,0,0,0,1.262,13.667,12.432,11.934,7.434,36.649,0.953,10.892,29.839
2005-11-10,0,36.803,0,0,0,1.578,13.036,12.088,11.422,7.141,35.399,1.475,10.329,27.814
2005-11-11,0,36.37,0,0,0,1.736,12.452,11.771,10.944,6.86,34.293,1.298,9.841,26.27
2005-11-12,0,36.962,0,0,0,2.26,11.903,11.466,10.49,6.59,33.255,1.007,9.597,25.042
2005-11-13,0,36.367,0,0,0,1.253,11.512,11.49,10.058,6.332,32.264,0.841,11.612,26.249
2005-11-14,0,34.182,0,0,0,1.129,11.187,12.112,9.644,6.083,31.312,0.755,9.711,26.609
2005-11-15,0,32.278,0,0,0,1.088,10.709,11.019,9.248,5.845,30.395,0.712,8.873,24.813
2005-11-16,0,30.611,0,0,0,1.055,10.17,10.553,8.868,5.617,29.511,0.675,8.411,23.21
2005-11-17,0,29.138,0,0,0,1.024,9.684,10.262,8.505,5.397,28.658,0.644,8.028,21.993
2005-11-18,0,28.9,0,0,0,1.462,9.241,10.004,8.157,5.187,27.837,0.616,7.685,21.021
2005-11-19,0,28.563,0,0,0,1.014,8.829,9.758,7.823,4.985,27.044,0.589,7.495,20.35
2005-11-20,0,27.261,0,0,0,0.953,8.512,9.623,7.504,4.791,26.279,0.565,9.882,21.744
2005-11-21,0,26.523,0,0,0,1.263,8.22,9.312,7.198,4.605,25.541,0.541,8.765,23.684
2005-11-22,0,25.745,0,0,0,0.935,7.862,9.075,6.905,4.426,24.829,0.518,7.595,23.08
2005-11-23,0,24.614,0,0,0,0.887,7.497,8.857,6.624,4.254,24.141,0.495,7.131,21.364
2005-11-24,0,24.031,0,0,0,1.302,7.154,8.648,6.355,4.09,23.477,0.481,6.82,19.988
2005-11-25,0,23.447,0,0,0,0.884,6.835,8.445,6.4,3.932,23.127,2.322,6.544,18.969
2005-11-26,0,22.479,0,0,0,0.831,6.538,8.249,6.157,3.78,22.571,1.768,6.283,18.165
2005-11-27,0,21.591,0,0,0,0.808,6.257,8.059,5.775,3.634,21.858,0.984,6.036,17.48
2005-11-28,0,20.771,0,0,0,0.788,5.989,7.874,5.452,3.494,21.167,0.646,5.801,16.864
2005-11-29,0,20.013,0,0,0,0.769,5.73,7.694,5.192,3.36,20.547,1.021,5.577,16.292
2005-11-30,0,19.939,0,0,0,1.216,5.483,7.521,4.968,3.231,19.978,0.839,5.363,15.754
2005-12-01,0,19.804,0,0,0,0.778,5.25,7.353,4.763,3.107,19.475,0.784,5.16,15.245
2005-12-02,0,19.045,0,0,0,0.727,5.027,7.19,4.57,2.988,18.961,0.627,4.967,14.761
2005-12-03,0,18.338,0,0,0,0.708,4.816,7.031,4.386,2.873,18.46,0.565,4.782,14.297
2005-12-04,0,17.682,0,0,0,0.691,4.619,6.877,4.21,2.764,17.981,0.49,4.606,13.854
2005-12-05,0,19.671,0,0,0,2.565,4.431,6.728,4.041,2.658,17.52,0.442,4.438,13.429
2005-12-06,0,21.623,0,0,0,0.914,4.247,6.583,3.879,2.557,17.076,0.42,4.277,13.022
2005-12-07,0,24.389,0,0,0,3.781,4.069,6.442,3.724,2.46,16.646,0.403,4.124,12.631
2005-12-08,0,27.529,0,0,0,1.191,3.904,6.306,3.914,2.577,17.015,0.38,3.977,12.257
2005-12-09,0,26.281,0,0,0,0.864,3.746,6.173,3.775,2.397,16.591,0.363,4.186,12.154
2005-12-10,0,28.484,0,0,0,3.223,3.593,6.044,3.477,2.227,15.877,1.047,3.774,11.937
2005-12-11,0,32.068,0,0,0,1.145,3.445,5.918,5.08,2.193,16.616,1.855,3.596,11.471
2005-12-12,0,31.267,0,0,0,0.879,3.305,5.796,4.931,2.073,16.603,1.608,3.467,11.05
2005-12-13,0,30.085,0,0,0,2.51,3.168,5.677,3.911,1.965,15.656,0.944,3.348,10.683
2005-12-14,0,28.734,0,0,0,1.024,3.037,5.562,3.206,1.88,14.675,0.562,3.234,10.353
2005-12-15,0,26.435,0,0,0,0.837,2.914,5.45,2.839,1.807,13.97,0.417,3.125,10.048
2005-12-16,0,24.455,0,0,0,0.792,2.796,5.341,2.637,1.739,13.477,0.364,3.02,9.761
2005-12-17,0,22.746,0,0,0,0.759,2.683,5.234,2.502,1.673,13.094,0.339,2.92,9.485
2005-12-18,0,21.261,0,0,0,0.73,2.572,5.131,2.393,1.61,12.764,0.322,2.823,9.223
2005-12-19,0,19.963,0,0,0,0.704,2.465,5.03,2.296,1.55,12.458,0.307,2.731,8.974
2005-12-20,0,18.82,0,0,0,0.68,2.365,4.932,2.204,1.492,12.167,0.293,2.642,8.733
2005-12-21,0,17.807,0,0,0,0.659,2.27,4.836,2.118,1.436,11.887,0.279,2.556,8.5
2005-12-22,0,16.901,0,0,0,0.639,2.179,4.744,2.035,1.383,11.615,0.266,2.474,8.277
2005-12-23,0,16.083,0,0,0,0.62,2.091,4.653,1.955,1.331,11.352,0.253,2.395,8.061
2005-12-24,0,15.34,0,0,0,0.603,2.006,4.565,1.879,1.281,11.096,0.242,2.319,7.851
2005-12-25,0,14.661,0,0,0,0.586,1.925,4.479,1.806,1.234,10.848,0.238,2.246,7.649
2005-12-26,0,14.037,0,0,0,0.571,1.847,4.395,1.736,1.188,10.607,0.231,2.175,7.452
2005-12-27,0,13.46,0,0,0,0.556,1.771,4.313,1.668,1.144,10.373,0.222,2.107,7.261
2005-12-28,0,12.921,0,0,0,0.542,1.695,4.231,1.604,1.102,10.145,0.208,2.042,7.074
2005-12-29,0,12.418,0,0,0,0.529,1.617,4.151,1.542,1.061,9.923,0.198,1.979,6.895
2005-12-30,0,11.949,0,0,0,0.516,1.544,4.074,1.482,1.022,9.707,0.188,1.919,6.723
2005-12-31,0,11.509,0,0,0,0.504,1.476,4.001,1.425,0.984,9.497,0.18,1.86,6.556
2006-01-01,0,11.096,0,0,0,0.492,1.411,3.928,1.37,0.948,9.294,0.172,1.803,6.39
2006-01-02,0,10.705,0,0,0,0.481,1.348,3.856,1.317,0.913,9.097,0.163,1.748,6.228
2006-01-03,0,10.335,0,0,0,0.47,1.288,3.787,1.267,0.879,9.004,0.155,1.696,6.072
2006-01-04,0,9.983,0,0,0,0.46,1.231,3.719,1.218,0.847,8.796,0.148,1.645,5.923
2006-01-05,0,9.648,0,0,0,0.449,1.176,3.653,1.172,0.816,8.577,0.163,1.596,5.781
2006-01-06,0,9.331,0,0,0,0.44,1.123,3.588,1.127,0.786,8.384,0.147,1.549,5.642
2006-01-07,0,9.657,0,0,0,0.43,1.073,3.525,3.158,1.095,9.914,1.043,1.502,5.504
2006-01-08,0,10.384,0,0,0,2.27,1.026,3.464,3.142,0.924,10.244,0.924,1.458,5.372
2006-01-09,0,10.387,0,0,0,0.584,0.981,3.403,2.11,0.763,9.372,0.486,1.416,5.248
2006-01-10,0,9.939,0,0,0,0.44,0.939,3.346,1.414,0.692,8.461,0.255,1.375,5.127
2006-01-11,0,9.517,0,0,0,0.421,0.9,3.289,1.091,0.656,7.876,0.174,1.335,5.009
2006-01-12,0,9.119,0,0,0,0.409,0.862,3.233,0.949,0.63,7.532,0.154,1.296,4.89
2006-01-13,0,9.998,0,0,0,0.398,0.825,3.177,0.878,0.606,7.308,0.138,1.259,4.772
2006-01-14,0,10.853,0,0,0,0.387,0.787,3.123,0.833,0.584,7.136,0.129,1.222,4.659
2006-01-15,0,10.275,0,0,0,0.377,0.75,3.07,0.798,0.563,6.986,0.122,1.187,4.549
2006-01-16,0,9.737,0,0,0,0.368,0.716,3.019,0.766,0.58,7.256,0.116,1.153,4.445
2006-01-17,0,9.244,0,0,0,0.359,0.683,2.968,0.737,0.545,7.024,0.11,1.12,4.342
2006-01-18,0,8.79,0,0,0,0.35,0.653,2.919,0.71,0.511,6.729,0.113,1.087,4.239
2006-01-19,0,8.369,0,0,0,0.342,0.623,2.87,0.683,0.488,6.528,0.323,1.057,4.14
2006-01-20,0,7.978,0,0,0,0.334,0.593,2.823,0.657,0.469,6.38,0.245,1.027,4.047
2006-01-21,0,7.615,0,0,0,0.326,0.565,2.778,0.633,0.452,6.251,0.151,0.999,3.956
2006-01-22,0,7.274,0,0,0,0.319,0.538,2.733,0.609,0.436,6.129,0.11,0.97,3.866
2006-01-23,0,6.953,0,0,0,0.312,0.513,2.689,0.587,0.42,6.011,0.093,0.944,3.78
2006-01-24,0,6.652,0,0,0,0.305,0.487,2.643,0.565,0.405,5.897,0.086,0.917,3.693
2006-01-25,0,6.367,0,0,0,0.298,0.46,2.6,0.544,0.39,5.785,0.08,0.891,3.609
2006-01-26,0,6.099,0,0,0,0.292,0.435,2.558,0.524,0.376,5.676,0.075,0.867,3.53
2006-01-27,0,5.847,0,0,0,0.285,0.412,2.517,4.171,0.839,9.428,0.071,0.843,3.452
2006-01-28,0,5.61,0,0,0,0.279,0.39,2.478,4.941,0.624,10.493,0.067,0.819,3.374
2006-01-29,0,5.383,0,0,0,0.273,0.369,2.438,3.188,0.422,9,0.272,0.796,3.296
2006-01-30,0,5.167,0,0,0,0.268,0.349,2.399,1.653,0.346,7.229,0.2,0.774,3.222
2006-01-31,0,4.962,0,0,0,0.262,0.33,2.361,0.889,0.318,6.084,0.111,0.752,3.151
2006-02-01,0,5.676,0,0,0,1.596,0.31,2.324,0.578,0.304,5.486,0.073,0.732,3.083
2006-02-02,0,7.019,0,0,0,0.372,0.292,2.287,0.456,0.292,5.185,0.059,0.712,3.017
2006-02-03,0,7.231,0,0,0,0.27,0.274,2.252,0.406,0.282,5.013,0.052,0.693,2.954
2006-02-04,0,6.814,0,0,0,0.258,0.258,2.217,0.38,0.272,4.894,0.048,0.673,2.892
2006-02-05,0,6.423,0,0,0,0.251,0.242,2.183,0.362,0.262,4.794,0.045,0.655,2.829
2006-02-06,0,6.064,0,0,0,0.245,0.229,2.15,0.348,0.253,4.703,0.111,0.638,2.77
2006-02-07,0,6.11,0,0,0,0.238,0.215,2.116,0.335,0.244,4.616,0.366,0.62,2.71
2006-02-08,0,7.014,0,0,0,1.492,0.202,2.084,0.323,0.236,4.532,0.245,0.604,2.654
2006-02-09,0,7.501,0,0,0,0.34,0.19,2.052,0.311,0.227,4.45,0.116,0.587,2.6
2006-02-10,0,7.171,0,0,0,0.244,0.178,2.021,0.3,0.219,4.37,0.062,0.571,2.542
2006-02-11,0,6.849,0,0,0,0.232,0.168,1.991,0.289,0.212,4.297,0.044,0.556,2.486
2006-02-12,0,6.409,0,0,0,0.225,0.158,1.961,0.279,0.204,4.222,0.037,0.541,2.434
2006-02-13,0,6.004,0,0,0,0.219,0.147,1.931,0.269,0.197,4.147,0.033,0.526,2.382
2006-02-14,0,5.633,0,0,0,0.213,0.137,1.902,0.358,0.19,4.143,0.03,0.511,2.329
2006-02-15,0,5.292,0,0,0,0.207,0.127,1.874,0.35,0.184,4.097,0.027,0.498,2.28
2006-02-16,0,4.977,0,0,0,0.201,0.118,1.846,0.294,0.177,3.999,0.025,0.484,2.233
2006-02-17,0,4.686,0,0,0,0.196,0.109,1.817,0.254,0.171,3.898,0.025,0.471,2.186
2006-02-18,0,4.414,0,0,0,0.191,0.1,1.791,0.293,0.191,3.875,0.821,0.458,2.142
2006-02-19,0,4.165,0,0,0,0.187,0.091,1.764,0.281,0.174,3.815,0.567,0.446,2.102
2006-02-20,0,3.932,0,0,0,0.182,0.083,1.738,0.242,0.158,3.721,0.237,0.434,2.061
2006-02-21,0,3.712,0,0,0,0.178,0.075,1.711,2.126,0.368,5.617,0.346,0.422,2.017
2006-02-22,0,3.505,0,0,0,0.174,0.066,1.684,2.956,0.382,6.679,0.279,0.41,1.971
2006-02-23,0,3.312,0,0,0,0.17,0.058,1.66,2.044,0.242,5.965,0.155,0.399,1.929
2006-02-24,0,3.129,0,0,0,0.166,0.05,1.634,1.037,0.163,4.82,0.077,0.389,1.889
2006-02-25,0,2.956,0,0,0,0.162,0.043,1.609,0.504,0.136,4.028,0.052,0.378,1.85
2006-02-26,0,2.792,0,0,0,0.158,0.036,1.585,0.285,0.126,3.878,0.305,0.367,1.811
2006-02-27,0,2.636,0,0,0,0.155,0.03,1.561,0.201,0.12,3.602,0.213,0.357,1.771
2006-02-28,0,2.488,0,0,0,0.152,0.025,1.537,0.169,0.116,3.382,0.1,0.347,1.734
2006-03-01,0,2.348,0,0,0,0.148,0.02,1.513,0.155,0.112,3.308,0.052,0.337,1.694
2006-03-02,0,2.218,0,0,0,0.145,0.015,1.49,0.556,0.133,3.525,0.038,0.327,1.655
2006-03-03,0,2.406,0,0,0,0.779,0.012,1.468,0.555,0.119,3.548,0.03,0.318,1.62
2006-03-04,0,2.6,0,0,0,0.194,0.008,1.445,0.354,0.105,3.36,0.312,0.309,1.586
2006-03-05,0,2.446,0,0,0,0.146,0.005,1.424,0.22,0.099,3.166,0.217,0.3,1.555
2006-03-06,0,2.297,0,0,0,0.14,0.003,1.403,0.159,0.094,3.032,0.096,0.292,1.524
2006-03-07,0,2.156,0,0,0,0.137,0.002,1.383,0.133,0.091,2.963,0.046,0.283,1.492
2006-03-08,0,2.024,0,0,0,0.133,0.001,1.363,2.663,0.267,5.401,1.535,0.275,1.46
2006-03-09,0,2.65,0,0,0,1.652,0,1.343,6.059,0.809,10.269,1.651,0.267,1.43
2006-03-10,0,3.811,0,0,0,0.259,0,1.323,4.942,0.472,9.653,0.886,0.26,1.4
2006-03-11,0,3.92,0,0,0,0.148,0,1.303,2.541,0.198,6.84,0.361,0.252,1.373
2006-03-12,0,3.644,0,0,0,0.139,0,1.284,1.088,0.105,4.725,0.859,0.245,1.346
2006-03-13,0,3.384,0,0,0,0.134,0,1.266,2.634,0.419,6.086,0.76,0.238,1.319
2006-03-14,0,3.142,0,0,0,0.13,0,1.247,2.444,0.269,6.077,0.393,0.231,1.293
2006-03-15,0,3.503,0,0,0,0.958,0,1.229,12.449,1.935,14.395,0.776,0.224,1.266
2006-03-16,0,4.945,0,0,0,1.586,0,1.21,12.137,1.258,16.575,0.526,0.218,1.239
2006-03-17,0,5.843,0,0,0,0.285,0,1.193,6.644,0.601,12.521,0.257,0.211,1.213
2006-03-18,0,5.462,0,0,0,0.17,0,1.175,4.097,2.084,10.555,0.153,0.205,1.187
