"predictors","approach","final_fuser","HYBAS_ID","model","product","kge","weight"
"SST","ML","rf","1040873640","SVMLINEAR","SEAS51c",-0.0560689284507825,0
"SST","ML","rf","1040873640","SVMLINEAR","CCSM4",-0.0595895460469977,0
"SST","ML","rf","1040873640","SVMLINEAR","CanSIPSIC4",-0.0856567349656432,0
"SST","ML","rf","1040873640","MLP","CESM1",0.872749307343214,1
"SST","ML","rf","1040873640","MLP","CCSM4",0.772255988035952,0
"SST","ML","rf","1040873640","MLP","GEOSS2S",0.74304077653412,0
"SST","ML","rf","1040873640","MLP","SEAS51c",0.698910897865119,0
"SST","ML","rf","1040873640","MLP","CFSv2",0.624836508270336,0
"SST","ML","rf","1040873640","MLP","CanSIPSIC4",0.623238430877596,0
"SST","ML","rf","1040873640","MLP","SEAS51",0.254822720734562,0
"SST","ML","rf","1040873640","MLP","SEAS51b",0.251116185554501,0
"SST","ML","rf","1040873650","RF","SEAS51c",0.111553367010527,1
"SST","ML","rf","1040873650","RF","GEOSS2S",0.099455268640027,0
"SST","ML","rf","1040873650","RF","CCSM4",0.0350650625978102,0
"SST","ML","rf","1040873650","RF","SEAS51",-0.214748455339036,0
"SST","ML","rf","1040873650","RF","SEAS51b",-0.216149852087489,0
"SST","ML","rf","1040873650","RF","CESM1",-0.243815256084889,0
"SST","ML","rf","1040873650","RF","CFSv2",-0.36635511135251,0
"SST","ML","rf","1040873650","RF","CanSIPSIC4",-0.566326453400936,0
"SST","ML","rf","1040873650","SVMLINEAR","SEAS51c",0.292708088000764,1
"SST","ML","rf","1040873650","SVMLINEAR","GEOSS2S",0.1812134406857,0
"SST","ML","rf","1040873650","SVMLINEAR","CFSv2",0.106125542671214,0
"SST","ML","rf","1040873650","SVMLINEAR","CESM1",-0.0299246125383417,0
"SST","ML","rf","1040873650","SVMLINEAR","SEAS51b",-0.342047182456753,0
"SST","ML","rf","1040873650","SVMLINEAR","CCSM4",-0.375436224970664,0
"SST","ML","rf","1040873650","SVMLINEAR","SEAS51",-0.379838256416118,0
"SST","ML","rf","1040873650","SVMLINEAR","CanSIPSIC4",-0.533946199557112,0
"SST","ML","rf","1040873650","MLP","CanSIPSIC4",0.834662488599507,1
"SST","ML","rf","1040873650","MLP","CESM1",0.737447175206579,0
"SST","ML","rf","1040873650","MLP","SEAS51c",0.68080078316351,0
"SST","ML","rf","1040873650","MLP","GEOSS2S",0.658945335196243,0
"SST","ML","rf","1040873650","MLP","CFSv2",0.602668176704034,0
"SST","ML","rf","1040873650","MLP","CCSM4",0.326867698896373,0
"SST","ML","rf","1040873650","MLP","SEAS51",0.268325698351764,0
"SST","ML","rf","1040873650","MLP","SEAS51b",0.267038228538049,0
"SST","ML","rf","1040915980","RF","CESM1",0.406620772602789,1
"SST","ML","rf","1040915980","RF","CCSM4",0.375877878713919,0
"SST","ML","rf","1040915980","RF","SEAS51c",0.337635091602904,0
"SST","ML","rf","1040915980","RF","SEAS51",0.143608436829085,0
"SST","ML","rf","1040915980","RF","SEAS51b",0.0930654739219356,0
"SST","ML","rf","1040915980","RF","CFSv2",-0.0487625958170679,0
"SST","ML","rf","1040915980","RF","GEOSS2S",-0.0855034656308318,0
"SST","ML","rf","1040915980","RF","CanSIPSIC4",-0.324275572183068,0
"SST","ML","rf","1040915980","SVMLINEAR","CESM1",0.421737460782519,1
"SST","ML","rf","1040915980","SVMLINEAR","CFSv2",0.119359802430849,0
"SST","ML","rf","1040915980","SVMLINEAR","SEAS51",0.0935760073295574,0
"SST","ML","rf","1040915980","SVMLINEAR","SEAS51b",0.0309561743444522,0
"SST","ML","rf","1040915980","SVMLINEAR","CCSM4",0.0276484711406061,0
"SST","ML","rf","1040915980","SVMLINEAR","CanSIPSIC4",-0.343730547387897,0
"SST","ML","rf","1040915980","SVMLINEAR","GEOSS2S",-0.37715999939618,0
"SST","ML","rf","1040915980","SVMLINEAR","SEAS51c",-0.403367593954924,0
"SST","ML","rf","1040915980","MLP","CFSv2",0.73453570586438,1
"SST","ML","rf","1040915980","MLP","CanSIPSIC4",0.732988203163774,0
"SST","ML","rf","1040915980","MLP","SEAS51c",0.676874256892329,0
"SST","ML","rf","1040915980","MLP","CESM1",0.645083666833552,0
"SST","ML","rf","1040915980","MLP","CCSM4",0.64037532616944,0
"SST","ML","rf","1040915980","MLP","GEOSS2S",0.476155086963259,0
"SST","ML","rf","1040915980","MLP","SEAS51",0.261664971864846,0
"SST","ML","rf","1040915980","MLP","SEAS51b",0.261215156990178,0
"SST","ML","rf","1040915990","RF","GEOSS2S",0.302294365994475,1
"SST","ML","rf","1040915990","RF","CanSIPSIC4",-0.0169988249409778,0
"SST","ML","rf","1040915990","RF","CFSv2",-0.0628735281582535,0
"SST","ML","rf","1040915990","RF","CCSM4",-0.0711057990168231,0
"SST","ML","rf","1040915990","RF","SEAS51c",-0.0879452912593079,0
"SST","ML","rf","1040915990","RF","CESM1",-0.366441174338901,0
