"predictors","approach","final_fuser","HYBAS_ID","model","product","kge","weight"
"PRCP","ML","rf","1050023130","RF","SEAS51",0.110570161164148,1
"PRCP","ML","rf","1050023130","RF","METEOFRANCE9",0.0657950334197164,0
"PRCP","ML","rf","1050023130","RF","SEAS51b",0.0485925735115991,0
"PRCP","ML","rf","1050023130","RF","CCSM4",0.0049488176177872,0
"PRCP","ML","rf","1050023130","RF","CESM1",-0.218219981905259,0
"PRCP","ML","rf","1050023130","RF","CanSIPSIC4",-0.28080100193971,0
"PRCP","ML","rf","1050023130","RF","GEOSS2S",-0.328166727703655,0
"PRCP","ML","rf","1050023130","RF","CFSv2",-0.455852954383068,0
"PRCP","ML","rf","1050023130","RF","SEAS51c",-0.614793614501531,0
"PRCP","ML","rf","1050023130","SVMLINEAR","SEAS51",0.10497053561275,1
"PRCP","ML","rf","1050023130","SVMLINEAR","SEAS51c",0.101928485288105,0
"PRCP","ML","rf","1050023130","SVMLINEAR","SEAS51b",0.0824428970803032,0
"PRCP","ML","rf","1050023130","SVMLINEAR","CanSIPSIC4",-0.0793008561155695,0
"PRCP","ML","rf","1050023130","SVMLINEAR","CCSM4",-0.142671617793671,0
"PRCP","ML","rf","1050023130","SVMLINEAR","CFSv2",-0.177843288092778,0
"PRCP","ML","rf","1050023130","SVMLINEAR","METEOFRANCE9",-0.23425266923512,0
"PRCP","ML","rf","1050023130","SVMLINEAR","CESM1",-0.326029193394612,0
"PRCP","ML","rf","1050023130","SVMLINEAR","GEOSS2S",-0.679476906354213,0
"PRCP","ML","rf","1050023130","MLP","METEOFRANCE9",0.842434609255241,1
"PRCP","ML","rf","1050023130","MLP","CanSIPSIC4",0.725212826021426,0
"PRCP","ML","rf","1050023130","MLP","CESM1",0.690923250331723,0
"PRCP","ML","rf","1050023130","MLP","CFSv2",0.629959689056608,0
"PRCP","ML","rf","1050023130","MLP","SEAS51c",0.446636374501642,0
"PRCP","ML","rf","1050023130","MLP","SEAS51b",0.342131623441851,0
"PRCP","ML","rf","1050023130","MLP","CCSM4",0.30173359994436,0
"PRCP","ML","rf","1050023130","MLP","GEOSS2S",0.259456687094705,0
"PRCP","ML","rf","1050023130","MLP","SEAS51",0.250775720667334,0
"PRCP","ML","rf","1050023140","RF","METEOFRANCE9",0.122078869536355,1
"PRCP","ML","rf","1050023140","RF","CCSM4",0.0536105872326118,0
"PRCP","ML","rf","1050023140","RF","SEAS51",-0.0156293296070245,0
"PRCP","ML","rf","1050023140","RF","SEAS51b",-0.0156293296070245,0
"PRCP","ML","rf","1050023140","RF","CanSIPSIC4",-0.0517421465526542,0
"PRCP","ML","rf","1050023140","RF","CFSv2",-0.23236869297627,0
"PRCP","ML","rf","1050023140","RF","CESM1",-0.32237786342158,0
"PRCP","ML","rf","1050023140","RF","SEAS51c",-0.480908908694282,0
"PRCP","ML","rf","1050023140","RF","GEOSS2S",-0.484628504539807,0
"PRCP","ML","rf","1050023140","SVMLINEAR","CanSIPSIC4",-0.0060324374434384,1
"PRCP","ML","rf","1050023140","SVMLINEAR","CFSv2",-0.0709477851197589,0
"PRCP","ML","rf","1050023140","SVMLINEAR","METEOFRANCE9",-0.113623039571312,0
"PRCP","ML","rf","1050023140","SVMLINEAR","GEOSS2S",-0.227112142997261,0
"PRCP","ML","rf","1050023140","SVMLINEAR","SEAS51",-0.257880225882253,0
"PRCP","ML","rf","1050023140","SVMLINEAR","SEAS51b",-0.257880225882253,0
"PRCP","ML","rf","1050023140","SVMLINEAR","SEAS51c",-0.309662923110196,0
"PRCP","ML","rf","1050023140","SVMLINEAR","CCSM4",-0.636081732572085,0
"PRCP","ML","rf","1050023140","SVMLINEAR","CESM1",-0.864814249741857,0
"PRCP","ML","rf","1050023140","MLP","METEOFRANCE9",0.611218583060614,1
"PRCP","ML","rf","1050023140","MLP","CESM1",0.593897233732429,0
"PRCP","ML","rf","1050023140","MLP","CFSv2",0.56576013142403,0
"PRCP","ML","rf","1050023140","MLP","CanSIPSIC4",0.551322039485228,0
"PRCP","ML","rf","1050023140","MLP","CCSM4",0.452843815554343,0
"PRCP","ML","rf","1050023140","MLP","SEAS51",0.343546432370999,0
"PRCP","ML","rf","1050023140","MLP","SEAS51b",0.343546432370999,0
"PRCP","ML","rf","1050023140","MLP","SEAS51c",0.225482997716625,0
"PRCP","ML","rf","1050023140","MLP","GEOSS2S",0.193516613950157,0
"PRCP","ML","rf","1050023300","RF","SEAS51c",0.142178335832653,1
"PRCP","ML","rf","1050023300","RF","CFSv2",0.0424992877352375,0
"PRCP","ML","rf","1050023300","RF","METEOFRANCE9",-0.0407120858640275,0
"PRCP","ML","rf","1050023300","RF","CESM1",-0.090573393627239,0
"PRCP","ML","rf","1050023300","RF","GEOSS2S",-0.144494377016936,0
"PRCP","ML","rf","1050023300","RF","CanSIPSIC4",-0.148688974758562,0
"PRCP","ML","rf","1050023300","RF","CCSM4",-0.188644732114002,0
"PRCP","ML","rf","1050023300","RF","SEAS51",-0.56898155920787,0
"PRCP","ML","rf","1050023300","RF","SEAS51b",-0.56898155920787,0
"PRCP","ML","rf","1050023300","SVMLINEAR","SEAS51c",0.0663109700227615,1
"PRCP","ML","rf","1050023300","SVMLINEAR","CanSIPSIC4",0.0363826908930218,0
"PRCP","ML","rf","1050023300","SVMLINEAR","METEOFRANCE9",0.0145907773963085,0
"PRCP","ML","rf","1050023300","SVMLINEAR","CCSM4",-0.045317626784485,0
"PRCP","ML","rf","1050023300","SVMLINEAR","SEAS51",-0.0817255584113172,0
"PRCP","ML","rf","1050023300","SVMLINEAR","SEAS51b",-0.0817255584113172,0
"PRCP","ML","rf","1050023300","SVMLINEAR","GEOSS2S",-0.29419540915635,0
"PRCP","ML","rf","1050023300","SVMLINEAR","CFSv2",-0.388559296931786,0
"PRCP","ML","rf","1050023300","SVMLINEAR","CESM1",-0.429386553296197,0
"PRCP","ML","rf","1050023300","MLP","CanSIPSIC4",0.778551583558288,1
